Despesa por função - urbanismo e habitação - empenhada - municipal
Sigla;Código;Município;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
MT;5106505;Poconé;3134962,48;;5063689,92;4548689,3;3793517,31;4093804,81;12031480,83;9608968,44;19166249,12;11555604,3;20016625,96;
MT;5106653;Pontal do Araguaia;3277933,9;3177605,92;1428917,91;1268526,79;1419207,14;698862,52;638377,24;3413816,41;5766103,86;7137312,15;9638207,09;
MT;5106703;Ponte Branca;499422,17;2787792,38;978435,02;477033,44;860166,9;698059,15;1969327,52;1227225,51;1277588,65;2245299,32;6725464,36;
MT;5106752;Pontes e Lacerda;8766037,33;8448030,79;9408942,03;11262967,1;13363772,83;17024960,11;18981119;19635693,21;45436443,96;33781057,78;46621600,27;
MT;5106778;Porto Alegre do Norte;1864906,87;2088526,09;3058396,33;2438323,65;1253537,59;2287397,39;2766495,71;7639252,5;11052112,48;6126466,92;21573581,15;
MT;5106802;Porto dos Gaúchos;0;67,68;832183,45;568268,22;288024,72;970578,94;2567191,61;801265,37;4120214,72;6284388,82;7997163,25;
MT;5106828;Porto Esperidião;812200,85;471322,44;405218,63;676953,96;597148,96;631441,44;3269423,9;2479662,92;2911874,14;1783424,66;6836669,85;
MT;5106851;Porto Estrela;;12631,2;54930,46;115100,19;148017,5;112628,24;202359,46;210260,99;299824,38;301568,03;1436132,11;
MT;5107008;Poxoréo;2266048,61;5938510,2;6990560,6;4229134,45;495675,24;1177519,08;1042348,35;1378750,12;9773323,69;6888819,16;6569083,74;
MT;5107040;Primavera do Leste;34014382,68;20801202,54;19429066;29417478,53;21083473,67;27829024,42;36343422,42;53182503,45;54462988,57;72505486,3;80856901,44;
MT;5107065;Querência;3921284,18;5761809,18;5960496,14;4334754,33;7192460,68;7710812,55;9585622,41;14911838,36;13788620,82;15374690,28;21057555,59;
MT;5107107;São José dos Quatro Marcos;2095508,85;2235482,28;4007270,77;2779108,9;4464167,82;3423003,2;5387799,69;4531995,68;6684054,78;6170948,65;8828678,92;
MT;5107156;Reserva do Cabaçal;36988,9;388885,96;190853,3;139156,97;15448,46;15527,3;1005573,4;671454,28;1317325,88;1818070,36;3880946,12;
MT;5107180;Ribeirão Cascalheira;;717616,16;819020,55;918556,07;1146034,78;1110275,34;1059160,61;2174579,52;1698450,16;93443,17;2298329,28;
MT;5107198;Ribeirãozinho;407138,94;1156448,15;621609,52;425529,12;567191,17;698862,52;638377,24;741723,64;1557653,82;2711227,47;11454370,78;
MT;5107206;Rio Branco;459790,29;163737,2;710935,79;562949,63;278341,19;148955,09;1493368,86;255564,79;2797874,99;2178716,53;3836694,27;
MT;5107248;Santa Carmem;1864371,29;914739,39;4021703,14;929968,13;3328925,41;4822850,53;8124557,1;7863918,41;12179043,58;16662859,78;20073426,27;
MT;5107263;Santo Afonso;;322830,09;1105384,07;469333,53;2085592,2;1441909,97;2640606,6;1697816,67;5700294,88;5302782,64;6349716,4;
MT;5107297;São José do Povo;21217,86;63915;194927,5;168081,53;306078,58;167126,86;386654,84;155243,24;439624,89;348358,35;3341189,78;
MT;5107305;São José do Rio Claro;4020273,13;4081176,84;5926496,07;5351452,88;6041023,6;4768310,03;9975932,79;8018277,54;11782528,33;8484017,03;6254127,25;
MT;5107354;São José do Xingu;455705,07;494460,72;636862,33;550623,56;1419347,86;2177073,02;1579498,49;3754658,22;3033587,12;10353499,78;12326806,76;
MT;5107404;São Pedro da Cipa;1933693,4;2253804,4;2797981,6;2531131,7;1322113,6;2889451,51;3945315,59;2786188,2;5914878,49;7345931,85;8911105,19;
MT;5107578;Rondolândia;107697,19;0;408311,25;0;13709;759371,07;657786,75;8997258,72;5509146,29;9031066,01;3390276,6;
MT;5107602;Rondonópolis;54086080,45;84628237,87;64739696,1;44953799,86;85896796,92;107108942,48;189023900,13;205132963,01;313530348,87;234038138,21;204785531,38;
MT;5107701;Rosário Oeste;20036,64;86575,96;706278,83;702,7;2989748,9;646674,22;1080211,2;1210809,24;2357567,18;4758684,76;6838999,47;
MT;5107743;Santa Cruz do Xingu;252506,23;176808,78;1302874,34;620041,8;465610,56;93150,11;969951,47;1263576,11;3721711,95;10950281,1;3155170,48;
MT;5107750;Salto do Céu;269534,41;881158,97;630218,79;786905,3;111774;446261,84;996280,83;327138,58;2122408,24;2521544,1;4660468,25;
MT;5107768;Santa Rita do Trivelato;2667947,68;1934204,98;2742916,14;3209189,95;4603927,47;6354623,87;8722332,96;8836641,45;5015076,96;2249258,23;2735875,88;
MT;5107776;Santa Terezinha;128308;408075,92;163919,9;122944,61;410568,17;483526,66;794646,52;405042,28;2020403,84;6795848,13;6900042,33;
MT;5107792;Santo Antônio do Leste;2055268,32;5320929,76;4931559,16;4281454,2;3870179,04;4911385,89;8500725,46;6884359,29;10102846,91;10333015,68;7161151,61;
MT;5107800;Santo Antônio do Leverger;0;0;0;0;0;0;0;6434210,36;7061728,78;8680348,39;8327364,94;
MT;5107859;São Félix do Araguaia;329261,04;71755,12;81120;1561077,81;1401260,53;1290655,72;1749488,86;5580470,38;12042226,24;25788445,24;34917244,17;
MT;5107875;Sapezal;6492434,72;7562829,71;9183536,13;8691647,55;14073232,72;15035402,79;18418675,76;18210095,18;19959690,44;40502674,17;33162360,91;
MT;5107883;Serra Nova Dourada;596354,85;0;473830,21;0;0;0;0;0;976311,7;2631466,65;886847,52;
MT;5107909;Sinop;19523649,79;38830309,48;50518458,3;43130430,32;35340415,86;37184985,16;98141030,43;64573867,06;99594580,11;91313167,98;85009966,49;
MT;5107925;Sorriso;22488768,08;38371913,15;28618079;24468852,41;27894425,66;37456888,8;61075395,82;86394663,98;40009882,32;47519200,03;42380094,44;
MT;5107941;Tabaporã;5910654,96;5987314,14;6762869,17;4087529,68;4194790,86;4265465,86;4678511,31;4200037,37;12239352,96;11704535,59;14807971,87;
MT;5107958;Tangará da Serra;15889405,53;17466855,29;14715737,72;18698493,18;32195149,67;12476980,38;8871965,03;9860294,04;42241589,71;62379403,29;70096545,99;
MT;5108006;Tapurah;8158627;8782804,65;9835116,74;7007592,73;2030170,59;2750256,66;5869350,55;7150595,49;15454934,97;17846992,54;22715166,44;
MT;5108055;Terra Nova do Norte;2663799,28;2005288,65;2547505,25;1893592,05;2184406,05;3868566,57;5094878,89;5807320,55;17684369,91;13912751,99;15024205,84;
MT;5108105;Tesouro;110359,86;75627,22;313560,01;488838,63;1282918,12;197320,5;1624134,55;684812,23;1222257,23;1769556,81;1220604,43;
MT;5108204;Torixoréu;;1156448,15;;1202601,13;770794,35;823920,08;1043909,81;1615061,63;2268535,11;1709392,87;4727356,08;
MT;5108303;União do Sul;772675,71;1109929,85;1102300,79;770918,47;715600,62;1011544,74;1213149,56;1596422,53;2238289,3;2114526,39;1688431,35;
MT;5108352;Vale de São Domingos;1535997,11;2313733,44;1820608,24;1312424,45;2043548,25;2440428,49;3592932,11;6531852,64;4962133,89;4653681,83;5240555,01;
MT;5108402;Várzea Grande;49239960,96;33377078,9;60316529,74;74397443,1;57111474,29;93605372,86;174953485,15;138922992,17;174821398,12;193725644,74;212962414,88;
MT;5108501;Vera;8000104,81;5236584,14;6035444,15;3322608,11;1590793,93;2342760,61;7906437,52;4991892,74;6794297,34;4063395,47;1410077,45;
MT;5108600;Vila Rica;1825769,84;4284226,09;7094183,42;4671903,51;9056699,84;9162165,85;14031149,83;17969461,74;17858260,08;11745419,99;9243648,92;
MT;5108808;Nova Guarita;491467,94;0;341455,89;853974,71;1457827,72;1734197,93;3705777,2;2735661;2140302,42;5432486,97;6895869,05;
MT;5108857;Nova Marilândia;356433,88;174754,08;1948505,53;254475,02;682585,82;1374444,53;1339321,48;681254,8;8790515,79;5283147,17;10095693,78;
MT;5108907;Nova Maringá;;917614,04;352662,12;23837,88;0;842624,76;4701978,19;1623428,88;3182271,97;6001583,95;9612219,29;
MT;5108956;Nova Monte verde;252835,53;0;264633,13;1428;158445;0;809696,78;532606,55;5351772,98;13435981,45;8772989,4;
MT;5199919;São Gonçalo;;;;;;;;;;;;
PA;1500107;Abaetetuba;12780606,15;16851579,7;20182410,87;12470936,19;27973273,21;26249593,8;23507114,32;18955408,23;65813392,15;60978886,56;61503910,06;
PA;1500131;Abel Figueiredo;587460,44;532441,21;849320,11;294079,91;311874,78;1256159,71;13231213,32;0;1741103,61;;104166,67;
PA;1500206;Acará;3603020,86;1518582,65;1262247,9;1621992,53;1043266,33;260142,89;250371,11;0;23555530,97;21066392,54;31410665,55;
PA;1500305;Afuá;;3989341,44;3701797,47;6461651,85;7745885,08;5994042,51;8149612,12;8786180,56;12072043,9;13517532,39;17825946,94;
PA;1500347;Água Azul do Norte;4399343,7;5520737,72;6538918,19;8191330,49;12232599,06;11828504,14;16358359,19;17002922,83;7802136,92;329190;29738,61;
PA;1500404;Alenquer;5406879,74;71734,94;0;6245264,48;5918381,25;6864896,52;11651120,55;11897825,54;20098538,53;20972672,77;26306811,76;
PA;1500503;Almeirim;1431627,62;0;0;4518454,47;6055524,47;7581531,93;7350827,01;9364009,42;15521401,95;22287724,44;21688161,3;
PA;1500602;Altamira;48700211,75;61501952,48;50112780,9;42166956,22;34135870,79;68668575;77638274,89;42836459,47;11312279,15;16219372,76;18072652,42;
PA;1500701;Anajás;65144,66;;0;17880;0;16000;0;321802,31;88921,75;;;
PA;1500800;Ananindeua;35914980,63;42252946,77;37468868,63;43160422,18;69638322,93;58865766,74;77828875,41;81935388,37;216953090,31;289799157,12;251207836,55;
PA;1500859;Anapu;5359463,1;6071756,64;6074283,84;11446897,96;15364840,9;16598819,74;16417434,79;16732967,99;19435871,3;21148746,17;28148303,3;
PA;1500909;Augusto Corrêa;652373,45;478026,36;456361,91;436963,73;3460160,66;1334847,29;5065718,79;2643795,64;8543309,92;14948990,21;17492786,38;
PA;1500958;Aurora do Pará;2762335,75;10336707,3;3844735,08;3018765,78;3360782,14;2798508,86;4676173,51;3635415,18;8274014,78;13971800,61;9682120,84;
PA;1501006;Aveiro;2430375,2;2671004,17;2361144,15;3916582,49;4061283,53;5403428,79;7279983,1;360484,32;1907047,29;544245,47;4296694,22;
PA;1501105;Bagre;;528915,28;2034264,09;496099,16;1231466;83620,24;1059049,81;682288,91;5670323,47;8984098,18;10096412,75;
PA;1501204;Baião;1634890,28;1635845,54;1741128,48;3261970,85;5444052,77;4545237,74;5209783,66;5477249,01;7362288,56;10810439,31;11877133,37;
PA;1501253;Bannach;0;0;8000;125918,24;1158449,72;626737,17;125311,43;311971,18;1723151,29;3603670,82;2564837,66;
PA;1501303;Barcarena;25369343,24;35451325,63;51691927,26;44400825,19;58546919,26;76623722,24;107539131,41;105590199,11;152810121,56;130078153,25;214374798;
PA;1501402;Belém;114939766;134871392,48;102904615,56;125813858,21;247664624,1;202542860,57;188232081,33;170639586,06;171749335,99;295954863,37;621366321,15;
PA;1501451;Belterra;371048,49;431266,18;258073,53;405742,89;632303,66;491976,74;1107345,85;851488,65;3326546,17;4149217,53;6151421,54;
PA;1501501;Benevides;9017016,12;13734009,55;7790113,69;20904389,98;18815023,01;27075531,9;31819403,15;11448464,71;59643916,2;48938937,88;53241734,76;
PA;1501576;Bom Jesus do Tocantins;5000;0;0;0;427645,02;1220834,92;1218730,17;5289263,61;4461777,48;508865,92;3332378,97;
PA;1501600;Bonito;;;;2040224,96;2955118,61;3494157,91;3644772,8;5224171,13;5897478,47;9322288;10832538,41;
PA;1501709;Bragança;8320289,14;11503253,22;12858923,24;15888614,68;24815040,22;18833462,91;19333787,89;19710281,36;37062538,51;48773011,96;26515669,25;
PA;1501725;Brasil Novo;4250753,42;3908347,4;3473476,1;1346380,59;2796743,18;1967323,12;2976929,47;1931287,41;15121013,61;11532283,56;26692345,01;
PA;1501758;Brejo Grande do Araguaia;715215,79;1390566,47;876079,93;1353281,73;1246049,95;2031189,69;1418117,64;1646674,92;1393337,04;2830510,1;3278938,15;
PA;1501782;Breu Branco;8714543,66;8510917,29;8805108,5;6655160,55;9670387,85;7991582,75;10675589,6;12179855,33;21336706,21;23467367,34;15581475,94;
PA;1501808;Breves;;;;9898776,23;13833835,18;13347870,78;23756465,78;12175737,94;31197289,44;37986633,13;46225922,24;
PA;1501907;Bujaru;2619400,54;741330,17;;3691128,34;1532608,19;1045263,42;2821131,85;2500299,17;4854552,06;5336010,06;8383310,84;
PA;1501956;Cachoeira do Piriá;4337711,11;;6104749,93;3327828,05;7165119,59;4806597,39;5047465,48;4928005,39;7425097,21;4057344,94;5889863,86;
PA;1502004;Cachoeira do Arari;3261866,56;;;;4274631,59;3631580,7;4345934,8;;7931196,9;8424912,52;13971029,69;
PA;1502103;Cametá;;10050789;8896001,41;5957922,97;18293724,32;19480694,19;24777500,94;19919636,85;30320718,28;35238194,57;32934647,64;
PA;1502152;Canaã dos Carajás;43820096,9;45580904,89;37984987,48;19203253,14;56591645,3;125317537,23;277352571,26;295341099,96;747701824,95;725563313,36;693131504,56;
PA;1502202;Capanema;8969127,18;6890583,77;9698903,23;7912764,78;9226203,38;15417677,19;14121552,63;12906486,58;12604824,25;16147272,9;18785128,47;
PA;1502301;Capitão Poço;5343841,44;;5685067,53;8624540,07;10682161,7;11792490,36;15207262,5;14541988,07;14362525,95;20829653,99;24878699,25;
PA;1502400;Castanhal;42436710,61;35094285,73;0;27640592,43;48956449,63;59573769,91;49819390,04;76007386,57;114285728,32;110125887,52;104400969,67;
PA;1502509;Chaves;5271230,57;0;181485,25;65862,3;1033963,49;0;1491818,47;0;6481400,02;9406937,19;8720136,94;
PA;1502608;Colares;1625451,8;1446208,91;1289195,8;1952504,58;2609978,13;2444139,03;2835248,45;2234004,36;2642398,08;2805021,79;3279549,17;
PA;1502707;Conceição do Araguaia;2479270,48;777271,85;126825,01;0;3890599,57;439966,19;776242,27;766710,41;897440,79;959913,16;5596060,16;
PA;1502756;Concórdia do Pará;419293,96;;;1738318,09;1909246,93;4104164,38;2999149,97;4584365,11;4122756,11;2871684,46;10587842,37;
PA;1502764;Cumaru do Norte;;4637078,57;5167749,65;4859012,46;4344858,12;3570789,15;5362903,83;2902656,4;6366530,33;20060085,35;7754187,36;
PA;1502772;Curionópolis;9377409,69;6053073,28;1050341,79;4844968,51;9434639,99;4494585,84;3450426,86;42549943,55;39748228,43;65740124,47;75196911,73;
PA;1502806;Curralinho;;;;1640345,6;1086879,31;1948279,17;1844550,42;489156,62;5757288,13;10326889,02;7642664;
PA;1502855;Curuá;78437,94;15589,56;0;6559;3877253,15;2888377,09;2479713,26;3235207,77;803534,04;236535,78;94349,1;
PA;1502905;Curuçá;6071396,71;5356322,14;6562119,3;5993047,12;10207618,3;8868758,52;8370073,9;11824027,16;22698005,39;21066066,36;19125077,87;
PA;1502939;Dom Eliseu;7308488,98;10473338,2;29898925,26;8321735,72;10449109,27;7079653,18;9756240,54;6505553,71;3274627,41;1208706,21;315258,64;
PA;1502954;Eldorado dos Carajás;;;;4788566,22;8435130,25;9320831,51;19315060,48;8046591,8;12984401,31;9631156,73;10643529,9;
PA;1503002;Faro;0;134398,53;;;;;;504348,65;420773,36;385757,38;;
PA;1503044;Floresta do Araguaia;196747,46;14991;116185,54;0;935727,78;1045682,05;2018039,25;212710;1715433,63;3180029,93;799500;
PA;1503077;Garrafão do Norte;1414252,8;;;3334688,8;3329821,39;2564192,13;3557224,58;3424092,44;5690759,13;4938397,56;5289361,67;
PA;1503093;Goianésia do Pará;3513335,62;445211,21;300734,09;6056440,8;7049276,8;9521175,18;14615745,53;16223061,28;21298395,1;20332059,91;26844984,99;
PA;1503101;Gurupá;;;;285016,42;1253686,13;1500;582630,67;812991,43;1269687,77;349650,19;;
PA;1503200;Igarapé-Açu;3976260,27;4332318,29;4946549,17;4252394,43;7295764,38;5327400,87;7066248,56;7955459,18;10563497,58;10633905,78;9726145,3;
PA;1503309;Igarapé-Miri;1369991,21;1369991,21;1369991,21;585854,77;4762476,36;6818728,6;6597576,51;5754433,88;14042006,18;21212659,11;23421894,67;
PA;1503408;Inhangapi;2096716,28;2030072,45;2286054,29;1280053;2365674,62;1918120,04;2309162,79;4480767,05;6331220,18;4148064,07;7772348,25;
PA;1503457;Ipixuna do Pará;2343536;3172327,96;;3228647,03;4168880,28;5893879,32;6204681,02;10313075,09;14496703,02;9741829,45;21488051,55;
PA;1503507;Irituia;2753992,85;2550399,08;3172269,19;2591674,99;2536078,65;6795981,91;6267662,21;4922794,87;4723179,03;5319476,56;4192188,89;
PA;1503606;Itaituba;445505,95;3073759,4;4187943,89;7541324,51;32802184,01;15140144,63;24604092,49;36606457,59;69989319,06;35188408,95;28839731,93;
PA;1503705;Itupiranga;5242079,92;6307438,34;7445906,09;10838756,69;9199843,28;9959623,6;13898277,99;14709007,23;18766386,93;20350285,14;18032430,98;
PA;1503754;Jacareacanga;6146504,93;10311553,18;14478090,07;9591744,92;11428144,91;20865315,84;16379366,95;20039252,7;2675218,05;1756560,75;1576001,31;
PA;1503804;Jacundá;2977217,63;85000;470804,32;0;0;0;300000;0;;;676354,3;
PA;1503903;Juruti;0;27774396,34;0;0;4064979,7;9485000;0;0;2485482,12;8627493,83;12026574,67;
PA;1504000;Limoeiro do Ajuru;1486072,87;1187983,11;0;1242086,77;2001819,3;1745058,48;4006202,95;1189631,04;2223314,6;2271558,14;2565439,66;
PA;1504059;Mãe do Rio;173970,2;849320,11;849320,11;1585175,3;1527115,53;3173495,27;3505933,06;3027874,16;5047258,44;6397720,98;8722483,78;
PA;1504109;Magalhães Barata;;;;0;1047146,28;383706,62;165498,24;6990;2719708,13;679851,8;3332967,13;
PA;1504208;Marabá;161393181,14;130536750,6;98430967,79;98733439,53;122602001,52;150057283,72;137399219,65;126700654,19;166743361,67;230500250,49;317307025,35;
PA;1504307;Maracanã;2141283,94;2154178,3;2039504,02;2571939,48;2491073,02;4267215,7;5774542,26;6163260,56;5188848,55;8990311,91;9169213,77;
PA;1504406;Marapanim;807344,11;;;423189,62;911369,03;754063,57;754063,57;268316,59;1369205,27;4108830,24;6767560,09;
PA;1504422;Marituba;6806418,97;27954257,33;28139894,95;42640463,75;36085543,19;38555342,67;48861964,9;28497116,08;39561767,66;43798198,08;59903110,42;
PA;1504455;Medicilândia;3088928,27;3174257,9;2686750,3;4364223,54;4566625,25;4990871,89;6457182,12;6357970,91;10085386,44;;9735416,72;
PA;1504505;Melgaço;;;;3402438,68;3742903,15;5395857,26;5051296,14;6987419,93;10641306,8;10180560,77;10456283,56;
PA;1504604;Mocajuba;1794341,93;2393723,28;3569945,97;3493828,98;4162777,38;1324301,67;7379371,59;1899751,28;2488144,08;1995738,4;6283605,76;
PA;1504703;Moju;378088,48;849187,5;0;1334322,4;313479;447959,64;4085845,85;;2138937,22;;;
PA;1504752;Mojuí dos Campos;2647466,78;1501383,54;462264,25;1619773,01;730682,56;1417264,97;2227342,24;1102919,29;8723126,85;15209811,54;19762042,47;
PA;1504802;Monte Alegre;6290642,97;5616431,48;5539819,17;8053576,83;24460753,36;8881486,35;26095782,75;9255479,26;14438687,79;12634923,35;9480314,95;
PA;1504901;Muaná;;;;886318,11;259708,3;1061815,16;614071,63;487583,28;3066606,01;4739464,86;10514941,62;
PA;1504950;Nova Esperança do Piriá;2340021,12;3960782,44;3792694,19;3355564,13;5052223,45;5337152;6259977,71;2627573,71;6318237,15;9458835,44;12141923,51;
PA;1504976;Nova Ipixuna;603022,49;1088572,28;567092,96;282548,2;1418682,27;713723,51;1519491,28;1746752,02;1617960,06;3334714,29;4292574,73;
PA;1505007;Nova Timboteua;2270678,02;;;2002768,96;2237208,16;2472524,57;3170742,57;3263135,66;6259840,25;4421918,06;6788345,98;
PA;1505031;Novo Progresso;7114765,45;6307277,39;12235642,02;12499295,98;18799702,98;17115518,4;26659946,6;22309423,93;17746156,46;41669100,47;73718786,42;
PA;1505064;Novo Repartimento;3763399,03;4409459,71;13163385,26;12861486,14;11150665,76;23926132,93;40679475,52;32270694,92;53760158,01;48534453,86;48132689,45;
PA;1505106;Óbidos;1088949,27;1043526,6;306736,42;430363,67;502241,28;0;1985008,6;0;2250677,98;40132,91;3208961,88;
PA;1505205;Oeiras do Pará;4431152,09;3095503,68;2202312,25;4025107,56;5522800,62;5182840,01;7913640,55;4853315,86;1665175,89;2044705,49;2214566,94;
PA;1505304;Oriximiná;4867854,89;2336622,52;3279856,03;2846522,5;13609572,56;17282657,54;24351949,74;33725343,06;36865986,28;28143161,24;36931511,12;
PA;1505403;Ourém;1198361,63;2111545,18;2122969,03;2586056,66;3650647,31;5041916,26;5143283,84;5536584,99;6463267,27;5880683,64;6517269,89;
PA;1505437;Ourilândia do Norte;8207396,08;8479860,95;9742855,22;9140752,12;15710728,49;12606422,22;16749055,17;10534786,51;23730492,8;22178162,56;39651765,41;
PA;1505486;Pacajá;5882971,71;4699716,97;1426156,5;5557006,51;6403541,6;4727625,81;12059500,46;9519727,32;26830722,11;36176721,28;26617157,02;
PA;1505494;Palestina do Pará;2162131,54;2034120,63;;1996176,31;2657591,56;1481159,11;2324054,52;2949683,62;4737922,28;4088637,68;6556535,04;
PA;1505502;Paragominas;27509800,23;15825973,99;24311669,17;26783250,23;31568581,19;34779113,18;28029991,91;37716729,27;74075803,05;73180724,4;58399187,97;
PA;1505536;Parauapebas;189234775,63;105280451,03;108410118,33;102365450,32;94703668,27;163002449,22;172602605,7;274692748,34;323619756,22;243672252,93;210665396,68;
PA;1505551;Pau D'Arco;157985,34;1625396,37;1877158,04;1492852,56;296315,03;360449,87;266577,85;66030,15;32325,62;67559,49;603007,28;
PA;1505601;Peixe-Boi;980811,06;529100;984860,04;378700;5748391,44;558574;1197981,58;413338;6005102,25;3528234,63;3653568,9;
PA;1505635;Piçarra;5407117,43;5492567,11;6243455,96;5509872,24;9030765,34;7300476,39;13166786,22;12186068,46;14411060,67;14909213,01;28183511,68;
