Despesa por função - segurança pública e defesa nacional - empenhada - municipal
Sigla;Código;Município;2014;2015;2016;2017;2018;2019;2020;2021;2022;2023;2024;
BA;2907400;Catolândia;0;0;0;0;0;0;0;0;;;;
BA;2907509;Catu;27230,3;0;0;46660,04;205693,75;6509;5280;0;1802251,62;2826059,31;820625,72;
BA;2907558;Caturama;4110;7115;3240;10500;13150;13200;16265;41706;45018;30410;27910;
BA;2907608;Central;15983;1000;0;0;13422;16341,2;13838,04;;9562,35;22630,5;;
BA;2907707;Chorrochó;0;0;0;0;0;0;0;0;;;;
BA;2907806;Cícero Dantas;0;0;0;0;313600,93;545412,95;653698,95;755585,19;1280199,03;1809465,68;2362720,64;
BA;2907905;Cipó;0;0;0;0;149601,85;170698,68;855995,16;589751,48;730476,2;1092982,24;1378586,02;
BA;2908002;Coaraci;0;0;0;0;0;0;0;0;82350,82;;;
BA;2908101;Cocos;563849,03;587222,36;666464,9;814009,17;811231,07;868439,06;950460,41;931068,85;1156239,59;1293467,21;1718451,59;
BA;2908200;Conceição da Feira;0;0;0;0;0;0;0;0;;;;
BA;2908309;Conceição do Almeida;0;0;0;0;0;0;0;0;2821279,15;;;
BA;2908408;Conceição do Coité;0;0;0;0;0;0;0;0;367433,82;408229,37;401190,59;
BA;2908507;Conceição do Jacuípe;312209,57;645418,83;885452,75;468706,1;0;0;0;5120;2593543,75;2856922,17;4833235,07;
BA;2908606;Conde;0;0;0;0;0;0;0;0;;;;
BA;2908705;Condeúba;0;0;0;0;0;0;0;0;;;;
BA;2908804;Contendas do Sincorá;0;670;0;0;0;450;0;0;;;;
BA;2908903;Coração de Maria;0;45000;55400;64800;8850;26300,46;51086,41;20562,31;;;;
BA;2909000;Cordeiros;850;2470;0;0;0;0;0;0;;;;
BA;2909109;Coribe;22856,63;27248,81;23479,73;31952,62;41662,17;11752,85;15385,62;16667,68;15415,17;19404,1;12718,82;
BA;2909208;Coronel João Sá;0;0;0;0;0;0;0;0;;;;
BA;2909307;Correntina;;1941177,67;2463100,23;2860968,69;3619131,29;3313712,07;3107134,01;4167473,41;4734698,44;4835503,29;6189514,02;
BA;2909406;Cotegipe;0;0;0;0;0;0;0;0;;;;
BA;2909505;Cravolândia;42735;34850;;112549,77;122949,76;81645,7;93842,33;108586,44;155613,4;111110,19;168198,97;
BA;2909604;Crisópolis;0;0;0;0;0;0;0;0;;;;
BA;2909703;Cristópolis;0;0;0;0;0;0;0;0;;;;
BA;2909802;Cruz das Almas;0;0;0;0;0;0;0;0;70224,24;135691,2;16810,64;
BA;2909901;Curaçá;133291,67;174456,99;85078,4;13703;0;0;0;0;;;;
BA;2910008;Dário Meira;0;0;0;0;0;0;0;0;;;;
BA;2910057;Dias d'Ávila;0;0;0;0;0;641,55;0;0;;;;
BA;2910107;Dom Basílio;0;0;0;0;0;0;0;0;;;;
BA;2910206;Dom Macedo Costa;0;0;0;0;0;0;0;0;;;;
BA;2910305;Elísio Medrado;0;0;0;0;0;0;0;0;;;;
BA;2910404;Encruzilhada;;554081,66;93297,59;567790,11;370817,05;644237,15;595742,79;616389,13;635315,25;;873947,61;
BA;2910503;Entre Rios;0;0;0;7960;0;0;0;0;;;;
BA;2910602;Esplanada;0;0;0;0;0;38500;31500;31800;39000;93799,75;76400;
BA;2910701;Euclides da Cunha;0;0;0;0;0;0;0;0;;;;
BA;2910727;Eunápolis;0;0;0;0;0;0;0;0;;;;
BA;2910750;Fátima;26890;29230;33348;64995;44989;33841,89;59685,5;1347581,1;1998975,84;1918154,46;2852650,99;
BA;2910776;Feira da Mata;33889,45;31077,12;43671,84;21238,18;8000;17200;32406,05;28420;45235;70401,6;60769,19;
BA;2910800;Feira de Santana;388645,88;384303,99;101402,51;417888,61;421810,25;713838,89;459161,63;495163,31;474054,52;943295,21;1032405,85;
BA;2910859;Filadélfia;0;0;;0;0;0;0;0;;;;
BA;2910909;Firmino Alves;0;0;0;0;0;0;0;0;;;;
BA;2911006;Floresta Azul;0;0;0;0;0;0;0;0;;;;
BA;2911105;Formosa do Rio Preto;0;0;0;0;0;0;0;0;;;;
BA;2911204;Gandu;0;0;0;0;740422,47;662840,66;718887,18;689583,11;;;;
BA;2911253;Gavião;;;;7070;;;4940;3608;170703,77;515859,9;291432,99;
BA;2911303;Gentio do Ouro;27740;0;0;48341,48;166549,58;163238,72;250519,71;88648,4;110000;;;
BA;2911402;Glória;0;0;0;0;0;0;0;0;;;;
BA;2911501;Gongogi;0;0;0;0;0;0;0;0;;;;
BA;2911600;Governador Mangabeira;2002,7;73234,66;2433,55;0;0;0;0;0;;;;
BA;2911659;Guajeru;38709,24;49495,12;34719,67;55342,29;62394,15;67390,31;68700,02;76914,93;91946,99;70860,67;64357,15;
BA;2911709;Guanambi;939513,49;1092087,58;1360259,16;1706804,99;1791288,87;2176275,13;2285623,86;1542631,53;1987054,92;1700200,29;2395305,85;
BA;2911808;Guaratinga;0;0;0;0;0;0;0;0;;;;
BA;2911857;Heliópolis;0;0;0;0;0;0;0;0;;;;
BA;2911907;Iaçu;7179,91;4301,44;2891,72;4503,85;1206,31;857,31;1311,02;29,9;62824,75;;;
BA;2912004;Ibiassucê;102063,71;32155,75;43371,73;48508,62;57618,83;93456,33;107619,31;91357,28;109750,45;119714,45;146379,63;
BA;2912103;Ibicaraí;597879,82;565474,43;617833,59;0;836269,05;0;621443,65;0;;;;
BA;2912202;Ibicoara;0;0;0;0;0;0;0;0;;;;
BA;2912301;Ibicuí;0;0;0;0;0;0;0;0;;;;
BA;2912400;Ibipeba;0;0;0;0;0;0;0;0;;;36;
BA;2912509;Ibipitanga;10814;5000;5528;5528;20780;14079,6;19316,8;3189,75;11140;1906,54;1518,37;
BA;2912608;Ibiquera;0;0;0;0;0;0;0;16930;5925;4800;;
BA;2912707;Ibirapitanga;0;0;0;0;0;0;0;0;;;;
BA;2912806;Ibirapuã;0;0;0;0;0;0;0;0;280000;;;
BA;2912905;Ibirataia;11352;11352;8514;35082,52;54021,66;43904,01;40444,55;74250,1;124906,77;121318,59;84016,59;
BA;2913002;Ibitiara;0;0;0;0;0;0;0;4656,6;;;;
BA;2913101;Ibititá;0;0;0;0;0;0;0;0;;;;
BA;2913200;Ibotirama;;0;0;0;1100;26237,6;279298,34;534979,75;884283,55;765076,73;896643;
BA;2913309;Ichu;0;0;0;0;0;0;0;0;;;;
BA;2913408;Igaporã;114981,66;138802,56;155097,97;151842,64;41744;25908;23999;16800;26885;18970;9926,76;
BA;2913457;Igrapiúna;0;0;0;0;0;0;0;0;;;;
BA;2913507;Iguaí;0;225704,52;55126;183085,14;213334,15;218327,55;246163,9;264638,75;202881,74;150795,7;176273,14;
BA;2913606;Ilhéus;0;0;7740458,21;25092,5;114213,14;1367051,98;11127499,75;20430880,86;17907646,93;29802230,97;24773833,93;
BA;2913705;Inhambupe;0;0;0;0;0;0;0;0;;;;
BA;2913804;Ipecaetá;0;0;0;0;0;0;0;0;;;;
BA;2913903;Ipiaú;0;0;0;0;0;0;0;0;;;;
BA;2914000;Ipirá;0;658471,7;846887,27;0;0;0;0;0;10000;;51929,59;
BA;2914109;Ipupiara;0;0;0;0;0;0;0;0;;;;
BA;2914208;Irajuba;199590,12;153817,35;91705,25;158177,76;211007,91;250873,13;235275,93;266012,92;253547,27;236582,52;237129,34;
BA;2914307;Iramaia;79834,67;78942,42;69852,9;68040,49;0;0;0;0;;;;
BA;2914406;Iraquara;0;0;;0;0;0;0;0;;;;
BA;2914505;Irará;186044,06;199974,67;252537,44;163326,54;151408,86;155189,52;233733,75;177629,13;334018,56;405500,04;413769,37;
BA;2914604;Irecê;5499,99;4462,5;67108,81;366696,23;4666,4;2572,87;479712,08;30;240;1738;6312,36;
BA;2914653;Itabela;0;0;;0;0;0;0;202,4;;;2400;
BA;2914703;Itaberaba;0;0;0;0;1122,81;0;0;0;;;;
BA;2914802;Itabuna;96591,76;3766,84;0;0;6768714,32;9612567,2;14041578,18;519785,79;11398680,19;12831785,43;14495861,98;
BA;2914901;Itacaré;235500,12;204589,45;45699,64;7988,34;0;1600;20632,5;0;400;200;;
BA;2915007;Itaeté;0;125,15;0;0;0;0;0;0;;;;
BA;2915106;Itagi;162;829,8;0;0;0;0;0;0;71999,93;514528,64;147764,01;
BA;2915205;Itagibá;631397,44;692293,44;576892,59;334441,94;342210,99;393685,17;480223,54;720636,25;1127327,85;1204750,22;1263013,2;
BA;2915304;Itagimirim;0;0;;0;0;0;0;0;;;;
BA;2915353;Itaguaçu da Bahia;0;0;0;0;0;0;0;0;;;;
BA;2915403;Itaju do Colônia;0;0;0;0;0;0;27789,56;62031,44;109474,08;55628,53;65064,06;
BA;2915502;Itajuípe;0;0;0;0;0;0;0;0;;;;
BA;2915601;Itamaraju;0;0;0;0;0;0;0;0;;82188;265920,26;
BA;2915700;Itamari;0;0;0;0;0;0;0;0;;;;
BA;2915809;Itambé;6003,85;3300;4074,7;4470;0;0;0;0;;;;
BA;2915908;Itanagra;0;0;0;0;0;0;0;0;;;;
BA;2916005;Itanhém;0;0;0;0;0;0;0;0;;;;
BA;2916104;Itaparica;18540;0;1200751,21;0;0;1521532,7;1795156,81;0;1702841,48;;1947131,89;
BA;2916203;Itapé;0;0;0;0;0;0;0;0;;;;
BA;2916302;Itapebi;0;0;0;0;0;0;0;0;;;;
BA;2916401;Itapetinga;49307,1;102744,52;;118017,19;209070;2564678,53;2752835,69;3235874,15;3904315,09;3789034,09;4199523;
BA;2916500;Itapicuru;0;0;0;0;0;0;0;0;;;;
BA;2916609;Itapitanga;0;0;0;0;0;0;0;0;;;;
BA;2916708;Itaquara;667678,03;;210568,33;206484,71;0;0;0;0;;;;
BA;2916807;Itarantim;0;0;0;0;0;0;0;0;1594113,95;1393603,28;1853018,87;
BA;2916856;Itatim;0;0;0;0;0;0;0;33843,34;51715,77;65949,42;68042,6;
BA;2916906;Itiruçu;133306,55;127369,33;184388,51;147240,96;66726,74;81083,35;96973,7;112612,14;114122,89;46002;130619,32;
BA;2917003;Itiúba;0;0;0;0;0;0;0;0;;;;
BA;2917102;Itororó;0;0;0;0;0;0;0;0;;;;
BA;2917201;Ituaçu;0;0;0;0;0;0;0;0;;;;
BA;2917300;Ituberá;0;0;0;7880;0;0;0;15144,11;35589;;;
BA;2917334;Iuiú;0;0;0;0;0;0;0;0;;;;
BA;2917359;Jaborandi;89118,08;119739,83;137536,88;102675,95;137235,85;115271,05;147155,2;116357,91;178451,58;216723,48;252898,09;
BA;2917409;Jacaraci;75603,99;75366;52050;60875;77920;79330;72300;75360;67125;86465;118632;
BA;2917508;Jacobina;0;0;0;0;64215;3805726,28;4424135,53;5361587,64;7691400,44;11518420,25;8304710,59;
BA;2917607;Jaguaquara;1547877,48;947775,23;1635865,76;1909101,36;1714779,39;1679874,96;1929897,57;1982880,87;2476214,67;3895793,02;2993299,2;
BA;2917706;Jaguarari;0;0;0;0;0;516042,17;830001,78;1374254,5;107609,99;98404,51;89050,45;
BA;2917805;Jaguaripe;0;0;0;0;0;0;0;0;;;;
BA;2917904;Jandaíra;0;0;0;0;0;0;0;0;;;;
BA;2918001;Jequié;0;0;0;0;9660401,45;7467859,85;8339558,89;7707025,25;8578706,88;9660862,38;10933834,53;
BA;2918100;Jeremoabo;0;0;0;0;0;0;0;0;;;;
BA;2918209;Jiquiriçá;0;0;0;0;0;0;0;11400;97333;18550;24720;
BA;2918308;Jitaúna;697417,86;671448,96;593620,24;486515,88;224868,91;261824,84;113083,88;149871,5;324055,19;1489143,41;120637,27;
BA;2918357;João Dourado;0;0;0;0;1105;0;0;0;;;;
BA;2918407;Juazeiro;9090;8730;20646;15519;0;20233318,46;30711845,11;21550772,76;14909572,96;14145687,3;631904,61;
BA;2918456;Jucuruçu;0;0;0;0;0;2685;0;25466,58;61277,98;31956,52;;
BA;2918506;Jussara;0;0;0;0;0;0;0;0;;;;
BA;2918555;Jussari;0;0;0;0;0;0;0;0;;;;
BA;2918605;Jussiape;0;0;0;0;0;0;0;0;;;;
BA;2918704;Lafaiete Coutinho;138748,06;93892,91;53643,7;76057,83;91457,66;161584,94;171163,79;172503,39;296929;310588,22;396809,04;
BA;2918753;Lagoa Real;152339,83;50345,67;22560;0;1000;0;0;0;;;;
BA;2918803;Laje;0;0;0;0;0;0;0;0;;;;
BA;2918902;Lajedão;0;0;0;0;5724;0;0;0;;;;
BA;2919009;Lajedinho;0;0;0;0;0;0;0;0;;;;
BA;2919058;Lajedo do Tabocal;36601,35;78008,96;144835,06;36409,73;54708;54239;31879;65003,94;173946,02;145686,67;137010,82;
BA;2919108;Lamarão;0;0;0;0;0;0;0;0;;;;
BA;2919157;Lapão;19192,1;37440;50292,64;58652,22;72972;160030;160030;83529;158338,08;211523,36;214021,12;
BA;2919207;Lauro de Freitas;715902,78;730319,17;724226,92;815549,04;8195652,81;8052346,13;7638763,67;13773787,93;16382522,41;17784453,81;16399070,3;
BA;2919306;Lençóis;0;0;0;0;0;0;0;0;;;;
BA;2919405;Licínio de Almeida;0;0;15700;0;0;0;0;0;;;13178;
BA;2919504;Livramento de Nossa Senhora;9490,4;10160;3960;13830,72;0;0;0;0;144097,66;144000;144000;
BA;2919553;Luís Eduardo Magalhães;4931810,75;6089707,17;6295606,29;8793755,25;8538232,47;8638868,04;9591773,01;13349070,5;10581051,89;11834633,67;18305437,51;
BA;2919603;Macajuba;0;0;0;0;0;0;0;0;;;;
BA;2919702;Macarani;0;;;0;0;0;0;0;546088,3;;;
BA;2919801;Macaúbas;0;0;0;0;0;0;666,43;0;;;;
BA;2919900;Macururé;0;0;0;0;0;0;0;0;;;;
BA;2919926;Madre de Deus;5312441,23;2552264,36;2262554,43;2411233,72;0;0;0;0;;716850,91;1187947,54;
BA;2919959;Maetinga;5851,2;0;0;85454,59;7608;1458,68;8337;30691;18139,45;6566;;
BA;2920007;Maiquinique;0;0;0;0;0;0;0;0;;;;
BA;2920106;Mairi;22074,29;0;0;65075,6;90513,04;86365,25;81638,67;134250,23;138273,3;120158,16;129004,07;
BA;2920205;Malhada;0;313,02;0;52076,12;64116,04;75713,54;104696,72;26937,8;17459;89545,95;72331,71;
BA;2920304;Malhada de Pedras;0;0;0;0;0;0;0;0;37002,88;30625,95;39254,95;
BA;2920403;Manoel Vitorino;677002,86;684368,78;746739,51;0;0;0;0;0;;;;
BA;2920452;Mansidão;6621,05;15336,65;28914,17;14204,2;36005,2;21556,15;39736,75;0;;;;
BA;2920502;Maracás;;182456,57;190507,62;190044,34;264765,02;235664,78;375573,48;252687,6;324918,95;371270,74;439165,56;
BA;2920601;Maragogipe;0;0;0;0;0;2294869,3;2583423,19;3009702,64;4113924,98;4200129,04;6848764,42;
BA;2920700;Maraú;0;0;0;0;0;0;0;0;;;;
BA;2920809;Marcionílio Souza;0;0;0;0;0;0;0;0;;594251,44;;
BA;2920908;Mascote;0;0;0;0;0;0;0;0;;;;
BA;2921005;Mata de São João;0;0;0;0;0;0;0;2282988,93;;;;
BA;2921054;Matina;35135,22;27356;11808;18212;10183,15;9620;23547,89;8095;17778,18;29413,31;40657,3;
BA;2921104;Medeiros Neto;0;0;0;0;0;120,68;0;0;;;26332,95;
BA;2921203;Miguel Calmon;0;0;0;0;0;0;0;98872,33;;209004,72;1112,24;
BA;2921302;Milagres;0;0;0;0;62180,8;133198,53;107799,26;352036,55;628714,27;459387,52;503760,98;
BA;2921401;Mirangaba;0;2075,5;0;10580,22;13224,65;11907,36;13677,57;24686;22515;90850;54903;
BA;2921450;Mirante;109878,45;112097;122751,09;49224;42194,72;44729,42;32432,04;95001,85;229261,64;366843,56;422468,79;
BA;2921500;Monte Santo;0;0;0;0;0;0;0;0;;;;
BA;2921609;Morpará;243475,84;0;0;0;0;0;0;0;;;;
BA;2921708;Morro do Chapéu;0;0;0;0;48542,32;24754,04;12730;0;;;;
BA;2921807;Mortugaba;0;0;0;0;0;0;8800;9600;;;;
BA;2921906;Mucugê;115646;97220;23088,1;43894,46;50950,8;49500;0;16159,04;17551,84;118482,62;96030,6;
BA;2922003;Mucuri;0;0;0;0;0;0;0;0;;;;
BA;2922052;Mulungu do Morro;0;0;0;0;2862;5024,03;9896,5;5196,73;316;;;
BA;2922102;Mundo Novo;0;0;0;0;0;0;0;0;;;;
BA;2922201;Muniz Ferreira;0;0;0;0;0;0;0;0;;;;
BA;2922250;Muquém de São Francisco;0;0;0;0;0;0;0;0;;;;
BA;2922300;Muritiba;0;0;0;0;0;0;0;0;;;20490;
BA;2922409;Mutuípe;0;96738,65;88095,88;56367,6;135802,66;96541,77;112180,04;134640;168410,2;63207,41;118240,45;
BA;2922508;Nazaré;0;0;0;0;0;0;0;0;1069512,57;3462947,77;3784258,11;
BA;2922607;Nilo Peçanha;0;0;0;0;0;0;0;0;;;;
BA;2922656;Nordestina;0;11000;0;0;0;0;0;0;;;;
BA;2922706;Nova Canaã;18126,99;5131,08;0;131214,02;61133,89;68854,12;21150,67;12000;12000;12000;12000;
BA;2922730;Nova Fátima;0;0;;0;0;0;0;0;32684,08;;;
BA;2922755;Nova Ibiá;55600;55600;55600;65022,26;42906,93;36383,35;11089,33;55433,28;74249,08;74209,85;121471,98;
BA;2922805;Nova Itarana;27255,94;289794,44;236083,69;39268,05;136967,38;171851,93;305451,13;278272,78;382909,69;487464,65;510415,15;
BA;2922854;Nova Redenção;0;0;0;0;53814,09;0;11357;0;39499;35837,55;7150;
BA;2922904;Nova Soure;0;0;0;0;0;0;0;0;;;;
BA;2923001;Nova Viçosa;0;0;0;0;0;0;0;0;;;;
BA;2923035;Novo Horizonte;0;0;0;0;0;0;0;0;;;;
BA;2923050;Novo Triunfo;5551,12;0;18480;0;0;0;0;0;;;;
BA;2923100;Olindina;66656,83;103110,4;61026,8;0;1008,32;0;0;140435,31;;;;
BA;2923209;Oliveira dos Brejinhos;;73121,91;89784,66;65658,77;65224,5;83791,03;59646,91;103799,32;130818,61;156442,22;130360,65;
BA;2923308;Ouriçangas;0;0;0;0;0;0;0;0;;;;
BA;2923357;Ourolândia;0;0;0;0;0;0;0;0;;;;
BA;2923407;Palmas de Monte Alto;;238949,33;239835,57;266033,45;206924,07;223782,72;251401,23;262100,31;292184,09;219520,58;209085,92;
BA;2923506;Palmeiras;53116;4500;4720,51;15201,52;29436,45;20827,16;29515,05;27075,35;46202;26461;71447,22;
BA;2923605;Paramirim;23047,25;25061,49;23394,94;72427,8;137494,82;375177,94;425056,26;435548;331537,05;286221,04;214726;
BA;2923704;Paratinga;0;0;0;0;2400;0;0;0;;;;
BA;2923803;Paripiranga;15019,93;9388,55;42424,05;11060,45;29406,03;27876,84;29812,36;39162,8;127932,5;51881,5;55002,94;
BA;2923902;Pau Brasil;0;0;0;158,99;870280,05;1156956,91;226313,44;44;1127601,43;1363832,86;1373091,1;
BA;2924009;Paulo Afonso;0;0;0;0;0;0;0;0;;;;
BA;2924058;Pé de Serra;0;0;0;0;0;0;0;0;;;;
BA;2924108;Pedrão;0;0;0;0;0;0;0;0;;;;
BA;2924207;Pedro Alexandre;1999969,86;596301,8;0;453142,44;434806,35;489363,63;0;273000;;;;
BA;2924306;Piatã;0;0;0;0;0;0;0;0;;;;
BA;2924405;Pilão Arcado;0;0;0;0;0;0;0;0;;;;
BA;2924504;Pindaí;22343,32;25694,84;23295,14;32326,59;37678,48;43539,61;39727,05;67300,29;85159,35;87695,93;46760,16;
BA;2924603;Pindobaçu;0;0;0;0;0;1090458,09;1130115,59;1228083,22;1398938,23;1415957,03;1611186,31;
BA;2924652;Pintadas;0;0;0;0;0;0;0;0;;;;
BA;2924678;Piraí do Norte;0;0;6000;0;0;0;0;0;;;;
BA;2924702;Piripá;0;0;0;0;0;0;0;0;;;;
BA;2924801;Piritiba;0;0;0;0;0;204087,99;344532,33;337601,56;342365,52;403660,67;433698,36;
BA;2924900;Planaltino;53367,57;64024,97;71580,16;73041,39;54957,54;52684,2;64772,21;21300;75000;58999,99;83558;
BA;2925006;Planalto;1706,2;57618,34;0;1207,4;13782;3569;300;196664,89;100095,73;5720;9480;
BA;2925105;Poções;0;4555,95;0;6073,19;0;0;0;0;;;;
BA;2925204;Pojuca;0;0;0;0;0;0;0;0;183000;23240,71;113726,8;
BA;2925253;Ponto Novo;0;45163;39802;16204,13;0;0;0;0;;;;
BA;2925303;Porto Seguro;0;0;0;0;138171,76;124756,08;5647646,46;452691,92;;;;
BA;2925402;Potiraguá;0;0;0;0;0;0;0;0;;;;
BA;2925501;Prado;103683,57;32681,86;22257;11400;9600;17600;28672;0;;;15000;
BA;2925600;Presidente Dutra;125025;117324;129897;151635;182909;190687;223734,13;266391;441767,22;499319,45;428191,51;
BA;2925709;Presidente Jânio Quadros;;0;0;0;0;0;0;0;;;;
BA;2925758;Presidente Tancredo Neves;0;0;0;0;0;0;0;0;;;;
BA;2925808;Queimadas;0;0;0;0;0;0;0;0;;;;
BA;2925907;Quijingue;70249,89;95290;89577,21;0;0;0;0;0;;;;
BA;2925931;Quixabeira;0;0;0;0;0;0;0;0;;13480;35504;
BA;2925956;Rafael Jambeiro;0;6000;6000;6600;0;0;0;751,97;;;;
BA;2926004;Remanso;88240;151395;30314;77910,26;186661,9;174187,82;135900,1;0;;;;
BA;2926103;Retirolândia;0;3600;0;0;0;0;0;0;;;;
BA;2926202;Riachão das Neves;102747,5;137578,89;26856,06;21229,21;57066,71;19858,7;38841,87;22200;;;;
BA;2926301;Riachão do Jacuípe;0;0;198552,88;0;0;0;0;0;;;;
BA;2926400;Riacho de Santana;528490,73;492978,04;610690,99;638401,97;639835,69;544881,16;658005,1;757639,57;804853,24;1065659,67;1040756,17;
BA;2926509;Ribeira do Amparo;0;0;0;0;0;0;0;0;;;;
BA;2926608;Ribeira do Pombal;0;0;0;0;0;0;0;0;;;;
BA;2926657;Ribeirão do Largo;0;0;0;0;0;0;0;0;;;;
BA;2926707;Rio de Contas;112778,23;129383;2500;4000;0;0;0;0;;;;
BA;2926806;Rio do Antônio;0;0;0;0;0;0;0;0;;;;
BA;2926905;Rio do Pires;61263,58;51912,68;55762,2;42560;60475;75237;54085;62780;67508;120640,2;108196,47;
BA;2927002;Rio Real;28879,33;30025,93;29675,29;0;0;27626,49;0;0;;;;
BA;2927101;Rodelas;39700,96;81249,11;38815,2;29157;25316,34;13350;100630,75;44166,45;58486,07;69682,76;46895,66;
BA;2927200;Ruy Barbosa;505;10080;1557,88;24444,02;88160,95;193181,33;132122,05;176501,72;229264,28;360052,52;399170,72;
BA;2927309;Salinas da Margarida;16311;0;0;0;0;0;0;0;;;;
BA;2927408;Salvador;72008576,89;68667043,27;69016961,02;69172436,13;72038259,6;74635865,14;75379313,75;75377935,09;87953787,83;107249460,42;113808337,36;
BA;2927507;Santa Bárbara;0;0;0;206516,05;253449,71;264439,52;0;0;;;;
BA;2927606;Santa Brígida;5700,55;8163,73;0;7876,88;7500;1531,22;0;0;32958,72;36269,63;46914,76;
BA;2927705;Santa Cruz Cabrália;0;0;0;0;0;0;0;0;;;;
BA;2927804;Santa Cruz da Vitória;0;0;0;0;0;0;0;0;;;;
BA;2927903;Santa Inês;39406,19;;235005,21;303615,88;241395,51;215797,17;278747,49;1251030,78;1334498,29;358991,12;430150,99;
BA;2928000;Santaluz;142820;305700;146550;16790,85;0;0;0;0;;;;
BA;2928059;Santa Luzia;0;400;4503,8;0;0;0;0;0;;;;
BA;2928109;Santa Maria da Vitória;0;0;0;0;0;0;25078;3033,34;;;;
BA;2928208;Santana;83939;297662,69;352210,9;836890,66;746047,66;795287,19;813736,27;866146,23;1211508,06;1040632,34;1158822,02;
BA;2928307;Santanópolis;5671,37;1000;0;0;0;0;0;0;;;;
BA;2928406;Santa Rita de Cássia;0;0;0;0;0;0;0;0;;;;
BA;2928505;Santa Teresinha;0;;18132,46;44699,51;34214,84;22950,08;27641,13;51220,01;;2727,28;;
BA;2928604;Santo Amaro;0;0;0;0;0;0;0;0;;;;
BA;2928703;Santo Antônio de Jesus;0;0;0;0;0;0;0;0;4932458,05;4933066,03;5368541,64;
BA;2928802;Santo Estêvão;0;0;0;0;44220;0;73748,46;44103;;;56177,45;
BA;2928901;São Desidério;0;0;0;0;0;0;0;0;;;;
BA;2928950;São Domingos;64690,48;0;25000;70988;0;0;0;0;;;;
BA;2929008;São Félix;30805,16;15000;20329,42;0;0;0;0;0;;2727,28;;
BA;2929057;São Félix do Coribe;40949,6;43740,77;44648,14;32583,18;28420;89192,64;19606,14;188419,13;19352,61;18000,25;78859,45;
BA;2929107;São Felipe;0;0;0;0;0;0;0;0;;;;
BA;2929206;São Francisco do Conde;107775,12;38374,8;62073,59;59263,8;17800;24030;24030;8544;;;;
BA;2929255;São Gabriel;51875,63;67880,33;44792,28;32550,89;0;0;0;0;;;;
BA;2929305;São Gonçalo dos Campos;0;0;0;0;3000;;0;0;;;;
BA;2929354;São José da Vitória;0;0;0;0;0;0;0;0;;;;
BA;2929370;São José do Jacuípe;0;0;0;0;0;0;0;744555,57;901660,48;1063587,2;1412232,47;
BA;2929404;São Miguel das Matas;0;0;0;0;0;0;0;0;;;;
BA;2929503;São Sebastião do Passé;31458,81;36849,07;95242,3;27946,95;27376,91;44832,62;131404,85;51901,11;103146,64;130439,61;141760,7;
BA;2929602;Sapeaçu;;0;0;0;0;0;0;0;;;;
BA;2929701;Sátiro Dias;0;0;0;0;15243,5;0;0;0;;;;
BA;2929750;Saubara;0;0;0;0;0;0;0;0;;;;
BA;2929800;Saúde;0;0;0;0;0;0;0;0;;;;
BA;2929909;Seabra;0;0;0;0;0;0;0;0;;;;
BA;2930006;Sebastião Laranjeiras;34059,98;23350,14;24490,39;22197,18;21187,16;25487,53;43589,1;663,29;;;4500;
BA;2930105;Senhor do Bonfim;0;0;0;0;0;0;0;0;;;;
BA;2930154;Serra do Ramalho;0;0;0;0;0;0;0;0;;403110,17;435715,21;
BA;2930204;Sento Sé;0;0;0;0;0;14836;0;0;;;;
BA;2930303;Serra Dourada;0;0;0;0;0;0;436078,15;818972,58;913541,62;1065604,18;1242101,72;
BA;2930402;Serra Preta;0;0;0;0;0;0;0;0;426622,36;625748,67;937987,16;
BA;2930501;Serrinha;8077,5;1214265,42;32836,7;15082,29;2605179,2;2732955,09;3085208,5;2685080,6;3609585,34;3638800,55;3859649,43;
BA;2930600;Serrolândia;;191236,71;241967,85;267639,74;0;0;0;0;;;;
BA;2930709;Simões Filho;0;0;0;0;0;0;0;0;234859,81;500747,32;638720,92;
BA;2930758;Sítio do Mato;0;0;0;0;0;0;0;0;;;;
BA;2930766;Sítio do Quinto;14495,91;31269,45;25879,29;5946,9;14312,75;25981,96;1293,75;19581,38;26310,72;50590,7;15602,58;
BA;2930774;Sobradinho;0;0;0;0;0;0;0;0;;;;
BA;2930808;Souto Soares;;216385,46;216385,46;205040,37;0;0;0;0;;;;
BA;2930907;Tabocas do Brejo Velho;0;0;0;0;0;0;0;0;;;;
BA;2931004;Tanhaçu;0;0;0;0;0;0;0;0;;;;
BA;2931053;Tanque Novo;0;0;211;33936,16;19592,97;39270,34;40593,68;7626,75;13200;24400;13200;
BA;2931103;Tanquinho;0;0;0;0;0;0;0;0;;;;
BA;2931202;Taperoá;4275;0;0;500;7910;0;0;0;;;;
BA;2931301;Tapiramutá;;0;0;0;0;0;0;16035,72;;;;
BA;2931350;Teixeira de Freitas;0;6305053,33;7981274,43;6941256,7;6797180,08;6856700,89;7218027,25;8190657,98;9524551,54;12767707,31;12054925,1;
BA;2931400;Teodoro Sampaio;0;0;0;0;0;0;0;0;;;;
BA;2931509;Teofilândia;450;0;0;0;10804,52;63931,12;1425,22;3525,98;;32305,78;;
BA;2931608;Teolândia;0;0;0;0;0;0;0;0;;;;
BA;2931707;Terra Nova;39018,4;25998,73;30017,33;4900;8500;0;0;0;;;;
